"Gene_ID","log2FoldChange","adjusted.P.Value","external_gene_name","description","omykiss_paralog_associated_gene_name","omykiss_paralog_subtype","Regulation"
"ENSOMYG00000036266",-1.4854086615934,0.0417070163459547,"si:ch211-212k18.5","si:ch211-212k18.5 [Source:ZFIN;Acc:ZDB-GENE-030131-379]","bcl11aa","Bilateria","DOWN"
"ENSOMYG00000036266",-1.4854086615934,0.0417070163459547,"si:ch211-212k18.5","si:ch211-212k18.5 [Source:ZFIN;Acc:ZDB-GENE-030131-379]","znf516","Bilateria","DOWN"
"ENSOMYG00000036266",-1.4854086615934,0.0417070163459547,"si:ch211-212k18.5","si:ch211-212k18.5 [Source:ZFIN;Acc:ZDB-GENE-030131-379]","sall1a","Bilateria","DOWN"
"ENSOMYG00000036266",-1.4854086615934,0.0417070163459547,"si:ch211-212k18.5","si:ch211-212k18.5 [Source:ZFIN;Acc:ZDB-GENE-030131-379]","bcl11bb","Bilateria","DOWN"
"ENSOMYG00000036266",-1.4854086615934,0.0417070163459547,"si:ch211-212k18.5","si:ch211-212k18.5 [Source:ZFIN;Acc:ZDB-GENE-030131-379]","SALL3","Bilateria","DOWN"
"ENSOMYG00000036409",1.77735898172952,0.00632327787515409,NA,NA,NA,"Opisthokonta","UP"
"ENSOMYG00000036409",1.77735898172952,0.00632327787515409,NA,NA,"slc37a2","Opisthokonta","UP"
"ENSOMYG00000036409",1.77735898172952,0.00632327787515409,NA,NA,"slc37a4a","Opisthokonta","UP"
"ENSOMYG00000036409",1.77735898172952,0.00632327787515409,NA,NA,"SLC17A6","Opisthokonta","UP"
"ENSOMYG00000036409",1.77735898172952,0.00632327787515409,NA,NA,"slc17a8","Opisthokonta","UP"
"ENSOMYG00000036409",1.77735898172952,0.00632327787515409,NA,NA,"SLC17A9","Opisthokonta","UP"
"ENSOMYG00000036409",1.77735898172952,0.00632327787515409,NA,NA,"slc17a5","Opisthokonta","UP"
"ENSOMYG00000036409",1.77735898172952,0.00632327787515409,NA,NA,"slc37a1","Opisthokonta","UP"
"ENSOMYG00000036409",1.77735898172952,0.00632327787515409,NA,NA,NA,"Salmoninae","UP"
"ENSOMYG00000036415",-1.11289636995899,0.0321571206769007,"m1ip1","MID1 interacting protein 1, like [Source:ZFIN;Acc:ZDB-GENE-030131-1697]","mid1ip1l","Salmoninae","DOWN"
"ENSOMYG00000036415",-1.11289636995899,0.0321571206769007,"m1ip1","MID1 interacting protein 1, like [Source:ZFIN;Acc:ZDB-GENE-030131-1697]",NA,"Gnathostomata","DOWN"
"ENSOMYG00000036415",-1.11289636995899,0.0321571206769007,"m1ip1","MID1 interacting protein 1, like [Source:ZFIN;Acc:ZDB-GENE-030131-1697]","MID1IP1","Gnathostomata","DOWN"
"ENSOMYG00000036426",1.8738632636403,0.0261440577622436,NA,NA,NA,"Salmoninae","UP"
"ENSOMYG00000036426",1.8738632636403,0.0261440577622436,NA,NA,"dnajb9a","Osteoglossocephalai","UP"
"ENSOMYG00000036426",1.8738632636403,0.0261440577622436,NA,NA,NA,"Vertebrata","UP"
"ENSOMYG00000036426",1.8738632636403,0.0261440577622436,NA,NA,NA,"Opisthokonta","UP"
"ENSOMYG00000036426",1.8738632636403,0.0261440577622436,NA,NA,"dnajb4","Opisthokonta","UP"
"ENSOMYG00000036426",1.8738632636403,0.0261440577622436,NA,NA,"dnajb13","Opisthokonta","UP"
"ENSOMYG00000036426",1.8738632636403,0.0261440577622436,NA,NA,"dnajb1a","Opisthokonta","UP"
"ENSOMYG00000036426",1.8738632636403,0.0261440577622436,NA,NA,"dnajb1b","Opisthokonta","UP"
"ENSOMYG00000036426",1.8738632636403,0.0261440577622436,NA,NA,"dnajb6b","Opisthokonta","UP"
"ENSOMYG00000036426",1.8738632636403,0.0261440577622436,NA,NA,"dnajb11","Opisthokonta","UP"
"ENSOMYG00000036426",1.8738632636403,0.0261440577622436,NA,NA,"dnajb12b","Opisthokonta","UP"
"ENSOMYG00000036426",1.8738632636403,0.0261440577622436,NA,NA,"dnajb12a","Opisthokonta","UP"
"ENSOMYG00000036426",1.8738632636403,0.0261440577622436,NA,NA,"dnajb5","Opisthokonta","UP"
"ENSOMYG00000036450",6.52213375686997,9.56126462872642e-20,NA,"discs, large homolog 4a (Drosophila) [Source:ZFIN;Acc:ZDB-GENE-130530-613]",NA,"Salmoninae","UP"
"ENSOMYG00000036450",6.52213375686997,9.56126462872642e-20,NA,"discs, large homolog 4a (Drosophila) [Source:ZFIN;Acc:ZDB-GENE-130530-613]",NA,"Osteoglossocephalai","UP"
"ENSOMYG00000036450",6.52213375686997,9.56126462872642e-20,NA,"discs, large homolog 4a (Drosophila) [Source:ZFIN;Acc:ZDB-GENE-130530-613]","dlg1a","Bilateria","UP"
"ENSOMYG00000036450",6.52213375686997,9.56126462872642e-20,NA,"discs, large homolog 4a (Drosophila) [Source:ZFIN;Acc:ZDB-GENE-130530-613]",NA,"Bilateria","UP"
"ENSOMYG00000036450",6.52213375686997,9.56126462872642e-20,NA,"discs, large homolog 4a (Drosophila) [Source:ZFIN;Acc:ZDB-GENE-130530-613]","dlg2","Bilateria","UP"
"ENSOMYG00000036450",6.52213375686997,9.56126462872642e-20,NA,"discs, large homolog 4a (Drosophila) [Source:ZFIN;Acc:ZDB-GENE-130530-613]","dlg3","Bilateria","UP"
"ENSOMYG00000036572",-1.73882102357568,6.97270257190403e-08,"zgc:162171","zgc:162171 [Source:ZFIN;Acc:ZDB-GENE-070424-24]","zgc:162171","Salmoninae","DOWN"
"ENSOMYG00000036572",-1.73882102357568,6.97270257190403e-08,"zgc:162171","zgc:162171 [Source:ZFIN;Acc:ZDB-GENE-070424-24]","rab38c","Euteleostomi","DOWN"
"ENSOMYG00000036572",-1.73882102357568,6.97270257190403e-08,"zgc:162171","zgc:162171 [Source:ZFIN;Acc:ZDB-GENE-070424-24]","rab25b","Opisthokonta","DOWN"
"ENSOMYG00000036572",-1.73882102357568,6.97270257190403e-08,"zgc:162171","zgc:162171 [Source:ZFIN;Acc:ZDB-GENE-070424-24]",NA,"Opisthokonta","DOWN"
"ENSOMYG00000036572",-1.73882102357568,6.97270257190403e-08,"zgc:162171","zgc:162171 [Source:ZFIN;Acc:ZDB-GENE-070424-24]","rab34a","Opisthokonta","DOWN"
"ENSOMYG00000036572",-1.73882102357568,6.97270257190403e-08,"zgc:162171","zgc:162171 [Source:ZFIN;Acc:ZDB-GENE-070424-24]","RAB34","Opisthokonta","DOWN"
"ENSOMYG00000036572",-1.73882102357568,6.97270257190403e-08,"zgc:162171","zgc:162171 [Source:ZFIN;Acc:ZDB-GENE-070424-24]","rab11ba","Opisthokonta","DOWN"
"ENSOMYG00000036572",-1.73882102357568,6.97270257190403e-08,"zgc:162171","zgc:162171 [Source:ZFIN;Acc:ZDB-GENE-070424-24]","rb11a","Opisthokonta","DOWN"
"ENSOMYG00000036572",-1.73882102357568,6.97270257190403e-08,"zgc:162171","zgc:162171 [Source:ZFIN;Acc:ZDB-GENE-070424-24]","rab32a","Opisthokonta","DOWN"
"ENSOMYG00000036572",-1.73882102357568,6.97270257190403e-08,"zgc:162171","zgc:162171 [Source:ZFIN;Acc:ZDB-GENE-070424-24]","rab32b","Opisthokonta","DOWN"
"ENSOMYG00000036572",-1.73882102357568,6.97270257190403e-08,"zgc:162171","zgc:162171 [Source:ZFIN;Acc:ZDB-GENE-070424-24]","rab3aa","Opisthokonta","DOWN"
"ENSOMYG00000036572",-1.73882102357568,6.97270257190403e-08,"zgc:162171","zgc:162171 [Source:ZFIN;Acc:ZDB-GENE-070424-24]","rab3ab","Opisthokonta","DOWN"
"ENSOMYG00000036572",-1.73882102357568,6.97270257190403e-08,"zgc:162171","zgc:162171 [Source:ZFIN;Acc:ZDB-GENE-070424-24]","rab3c","Opisthokonta","DOWN"
"ENSOMYG00000036572",-1.73882102357568,6.97270257190403e-08,"zgc:162171","zgc:162171 [Source:ZFIN;Acc:ZDB-GENE-070424-24]","RAB3C","Opisthokonta","DOWN"
"ENSOMYG00000036572",-1.73882102357568,6.97270257190403e-08,"zgc:162171","zgc:162171 [Source:ZFIN;Acc:ZDB-GENE-070424-24]","RAB17","Opisthokonta","DOWN"
"ENSOMYG00000036572",-1.73882102357568,6.97270257190403e-08,"zgc:162171","zgc:162171 [Source:ZFIN;Acc:ZDB-GENE-070424-24]","rab13","Opisthokonta","DOWN"
"ENSOMYG00000036572",-1.73882102357568,6.97270257190403e-08,"zgc:162171","zgc:162171 [Source:ZFIN;Acc:ZDB-GENE-070424-24]","rab5aa","Opisthokonta","DOWN"
"ENSOMYG00000036572",-1.73882102357568,6.97270257190403e-08,"zgc:162171","zgc:162171 [Source:ZFIN;Acc:ZDB-GENE-070424-24]","rab5ab","Opisthokonta","DOWN"
"ENSOMYG00000036572",-1.73882102357568,6.97270257190403e-08,"zgc:162171","zgc:162171 [Source:ZFIN;Acc:ZDB-GENE-070424-24]","rab11a","Opisthokonta","DOWN"
"ENSOMYG00000036572",-1.73882102357568,6.97270257190403e-08,"zgc:162171","zgc:162171 [Source:ZFIN;Acc:ZDB-GENE-070424-24]","RAB11A","Opisthokonta","DOWN"
"ENSOMYG00000036572",-1.73882102357568,6.97270257190403e-08,"zgc:162171","zgc:162171 [Source:ZFIN;Acc:ZDB-GENE-070424-24]","RAB38","Opisthokonta","DOWN"
"ENSOMYG00000036572",-1.73882102357568,6.97270257190403e-08,"zgc:162171","zgc:162171 [Source:ZFIN;Acc:ZDB-GENE-070424-24]","rab33a","Opisthokonta","DOWN"
"ENSOMYG00000036572",-1.73882102357568,6.97270257190403e-08,"zgc:162171","zgc:162171 [Source:ZFIN;Acc:ZDB-GENE-070424-24]","rabl2","Opisthokonta","DOWN"
"ENSOMYG00000036572",-1.73882102357568,6.97270257190403e-08,"zgc:162171","zgc:162171 [Source:ZFIN;Acc:ZDB-GENE-070424-24]","rab20","Opisthokonta","DOWN"
"ENSOMYG00000036572",-1.73882102357568,6.97270257190403e-08,"zgc:162171","zgc:162171 [Source:ZFIN;Acc:ZDB-GENE-070424-24]","rab40c","Opisthokonta","DOWN"
"ENSOMYG00000036572",-1.73882102357568,6.97270257190403e-08,"zgc:162171","zgc:162171 [Source:ZFIN;Acc:ZDB-GENE-070424-24]","rab8a","Opisthokonta","DOWN"
"ENSOMYG00000036572",-1.73882102357568,6.97270257190403e-08,"zgc:162171","zgc:162171 [Source:ZFIN;Acc:ZDB-GENE-070424-24]","rab9b","Opisthokonta","DOWN"
"ENSOMYG00000036572",-1.73882102357568,6.97270257190403e-08,"zgc:162171","zgc:162171 [Source:ZFIN;Acc:ZDB-GENE-070424-24]","rab36","Opisthokonta","DOWN"
"ENSOMYG00000036572",-1.73882102357568,6.97270257190403e-08,"zgc:162171","zgc:162171 [Source:ZFIN;Acc:ZDB-GENE-070424-24]","RAB28","Opisthokonta","DOWN"
"ENSOMYG00000036572",-1.73882102357568,6.97270257190403e-08,"zgc:162171","zgc:162171 [Source:ZFIN;Acc:ZDB-GENE-070424-24]","RAB5C","Opisthokonta","DOWN"
"ENSOMYG00000036572",-1.73882102357568,6.97270257190403e-08,"zgc:162171","zgc:162171 [Source:ZFIN;Acc:ZDB-GENE-070424-24]","rab5c","Opisthokonta","DOWN"
"ENSOMYG00000036572",-1.73882102357568,6.97270257190403e-08,"zgc:162171","zgc:162171 [Source:ZFIN;Acc:ZDB-GENE-070424-24]","rab11bb","Opisthokonta","DOWN"
"ENSOMYG00000036572",-1.73882102357568,6.97270257190403e-08,"zgc:162171","zgc:162171 [Source:ZFIN;Acc:ZDB-GENE-070424-24]","rab6bb","Opisthokonta","DOWN"
"ENSOMYG00000036572",-1.73882102357568,6.97270257190403e-08,"zgc:162171","zgc:162171 [Source:ZFIN;Acc:ZDB-GENE-070424-24]","rab6ba","Opisthokonta","DOWN"
"ENSOMYG00000036572",-1.73882102357568,6.97270257190403e-08,"zgc:162171","zgc:162171 [Source:ZFIN;Acc:ZDB-GENE-070424-24]","rab3b","Opisthokonta","DOWN"
"ENSOMYG00000036572",-1.73882102357568,6.97270257190403e-08,"zgc:162171","zgc:162171 [Source:ZFIN;Acc:ZDB-GENE-070424-24]","rab11al","Opisthokonta","DOWN"
"ENSOMYG00000036572",-1.73882102357568,6.97270257190403e-08,"zgc:162171","zgc:162171 [Source:ZFIN;Acc:ZDB-GENE-070424-24]","dnajc27","Opisthokonta","DOWN"
"ENSOMYG00000036572",-1.73882102357568,6.97270257190403e-08,"zgc:162171","zgc:162171 [Source:ZFIN;Acc:ZDB-GENE-070424-24]","rab12","Opisthokonta","DOWN"
"ENSOMYG00000036572",-1.73882102357568,6.97270257190403e-08,"zgc:162171","zgc:162171 [Source:ZFIN;Acc:ZDB-GENE-070424-24]","rab30","Opisthokonta","DOWN"
"ENSOMYG00000036572",-1.73882102357568,6.97270257190403e-08,"zgc:162171","zgc:162171 [Source:ZFIN;Acc:ZDB-GENE-070424-24]","rab18a","Opisthokonta","DOWN"
"ENSOMYG00000036572",-1.73882102357568,6.97270257190403e-08,"zgc:162171","zgc:162171 [Source:ZFIN;Acc:ZDB-GENE-070424-24]","rab5b","Opisthokonta","DOWN"
"ENSOMYG00000036572",-1.73882102357568,6.97270257190403e-08,"zgc:162171","zgc:162171 [Source:ZFIN;Acc:ZDB-GENE-070424-24]","si:dkey-16l2.16","Opisthokonta","DOWN"
"ENSOMYG00000036572",-1.73882102357568,6.97270257190403e-08,"zgc:162171","zgc:162171 [Source:ZFIN;Acc:ZDB-GENE-070424-24]","rab43","Opisthokonta","DOWN"
"ENSOMYG00000036572",-1.73882102357568,6.97270257190403e-08,"zgc:162171","zgc:162171 [Source:ZFIN;Acc:ZDB-GENE-070424-24]","RAB9A","Opisthokonta","DOWN"
"ENSOMYG00000036572",-1.73882102357568,6.97270257190403e-08,"zgc:162171","zgc:162171 [Source:ZFIN;Acc:ZDB-GENE-070424-24]","RAB27A","Opisthokonta","DOWN"
"ENSOMYG00000036572",-1.73882102357568,6.97270257190403e-08,"zgc:162171","zgc:162171 [Source:ZFIN;Acc:ZDB-GENE-070424-24]","rab3db","Opisthokonta","DOWN"
"ENSOMYG00000036572",-1.73882102357568,6.97270257190403e-08,"zgc:162171","zgc:162171 [Source:ZFIN;Acc:ZDB-GENE-070424-24]","rab22a","Opisthokonta","DOWN"
"ENSOMYG00000036572",-1.73882102357568,6.97270257190403e-08,"zgc:162171","zgc:162171 [Source:ZFIN;Acc:ZDB-GENE-070424-24]","rab4b","Opisthokonta","DOWN"
"ENSOMYG00000036572",-1.73882102357568,6.97270257190403e-08,"zgc:162171","zgc:162171 [Source:ZFIN;Acc:ZDB-GENE-070424-24]","rab42a","Opisthokonta","DOWN"
"ENSOMYG00000036572",-1.73882102357568,6.97270257190403e-08,"zgc:162171","zgc:162171 [Source:ZFIN;Acc:ZDB-GENE-070424-24]","RAB27B","Opisthokonta","DOWN"
"ENSOMYG00000036572",-1.73882102357568,6.97270257190403e-08,"zgc:162171","zgc:162171 [Source:ZFIN;Acc:ZDB-GENE-070424-24]","rab33ba","Opisthokonta","DOWN"
"ENSOMYG00000036572",-1.73882102357568,6.97270257190403e-08,"zgc:162171","zgc:162171 [Source:ZFIN;Acc:ZDB-GENE-070424-24]","rab23","Opisthokonta","DOWN"
"ENSOMYG00000036572",-1.73882102357568,6.97270257190403e-08,"zgc:162171","zgc:162171 [Source:ZFIN;Acc:ZDB-GENE-070424-24]","rab40b","Opisthokonta","DOWN"
"ENSOMYG00000036572",-1.73882102357568,6.97270257190403e-08,"zgc:162171","zgc:162171 [Source:ZFIN;Acc:ZDB-GENE-070424-24]","RAB31","Opisthokonta","DOWN"
"ENSOMYG00000036572",-1.73882102357568,6.97270257190403e-08,"zgc:162171","zgc:162171 [Source:ZFIN;Acc:ZDB-GENE-070424-24]","RAB24","Opisthokonta","DOWN"
"ENSOMYG00000036572",-1.73882102357568,6.97270257190403e-08,"zgc:162171","zgc:162171 [Source:ZFIN;Acc:ZDB-GENE-070424-24]","rab24","Opisthokonta","DOWN"
"ENSOMYG00000036572",-1.73882102357568,6.97270257190403e-08,"zgc:162171","zgc:162171 [Source:ZFIN;Acc:ZDB-GENE-070424-24]","rab2a","Opisthokonta","DOWN"
"ENSOMYG00000036572",-1.73882102357568,6.97270257190403e-08,"zgc:162171","zgc:162171 [Source:ZFIN;Acc:ZDB-GENE-070424-24]","rab41","Opisthokonta","DOWN"
"ENSOMYG00000036572",-1.73882102357568,6.97270257190403e-08,"zgc:162171","zgc:162171 [Source:ZFIN;Acc:ZDB-GENE-070424-24]","rab6a","Opisthokonta","DOWN"
"ENSOMYG00000036572",-1.73882102357568,6.97270257190403e-08,"zgc:162171","zgc:162171 [Source:ZFIN;Acc:ZDB-GENE-070424-24]","rab35b","Opisthokonta","DOWN"
"ENSOMYG00000036572",-1.73882102357568,6.97270257190403e-08,"zgc:162171","zgc:162171 [Source:ZFIN;Acc:ZDB-GENE-070424-24]","rab15","Opisthokonta","DOWN"
"ENSOMYG00000036572",-1.73882102357568,6.97270257190403e-08,"zgc:162171","zgc:162171 [Source:ZFIN;Acc:ZDB-GENE-070424-24]","rab7b","Opisthokonta","DOWN"
"ENSOMYG00000036572",-1.73882102357568,6.97270257190403e-08,"zgc:162171","zgc:162171 [Source:ZFIN;Acc:ZDB-GENE-070424-24]","RAB7A","Opisthokonta","DOWN"
"ENSOMYG00000036572",-1.73882102357568,6.97270257190403e-08,"zgc:162171","zgc:162171 [Source:ZFIN;Acc:ZDB-GENE-070424-24]","rab7a","Opisthokonta","DOWN"
"ENSOMYG00000036572",-1.73882102357568,6.97270257190403e-08,"zgc:162171","zgc:162171 [Source:ZFIN;Acc:ZDB-GENE-070424-24]","rab4a","Opisthokonta","DOWN"
"ENSOMYG00000036572",-1.73882102357568,6.97270257190403e-08,"zgc:162171","zgc:162171 [Source:ZFIN;Acc:ZDB-GENE-070424-24]","rasef2","Opisthokonta","DOWN"
"ENSOMYG00000036719",3.3962013171846,0.0130316971370123,"zgc:92429","zgc:92429 [Source:ZFIN;Acc:ZDB-GENE-040801-194]","chordc1a","Bilateria","UP"
"ENSOMYG00000036719",3.3962013171846,0.0130316971370123,"zgc:92429","zgc:92429 [Source:ZFIN;Acc:ZDB-GENE-040801-194]",NA,"Bilateria","UP"
"ENSOMYG00000036743",1.05645302138806,0.0492016068181359,NA,NA,NA,"Salmoninae","UP"
"ENSOMYG00000036743",1.05645302138806,0.0492016068181359,NA,NA,NA,"Opisthokonta","UP"
"ENSOMYG00000036743",1.05645302138806,0.0492016068181359,NA,NA,"dnajb4","Opisthokonta","UP"
"ENSOMYG00000036743",1.05645302138806,0.0492016068181359,NA,NA,"dnajb9a","Opisthokonta","UP"
"ENSOMYG00000036743",1.05645302138806,0.0492016068181359,NA,NA,"dnajb13","Opisthokonta","UP"
"ENSOMYG00000036743",1.05645302138806,0.0492016068181359,NA,NA,"dnajb1a","Opisthokonta","UP"
"ENSOMYG00000036743",1.05645302138806,0.0492016068181359,NA,NA,"dnajb1b","Opisthokonta","UP"
"ENSOMYG00000036743",1.05645302138806,0.0492016068181359,NA,NA,"dnajb6b","Opisthokonta","UP"
"ENSOMYG00000036743",1.05645302138806,0.0492016068181359,NA,NA,"dnajb11","Opisthokonta","UP"
"ENSOMYG00000036743",1.05645302138806,0.0492016068181359,NA,NA,"dnajb12b","Opisthokonta","UP"
"ENSOMYG00000036743",1.05645302138806,0.0492016068181359,NA,NA,"dnajb12a","Opisthokonta","UP"
"ENSOMYG00000036743",1.05645302138806,0.0492016068181359,NA,NA,"dnajb5","Opisthokonta","UP"
"ENSOMYG00000036826",1.12408466691576,0.00179702238238624,"ABHD2","abhydrolase domain containing 2, acylglycerol lipase [Source:HGNC Symbol;Acc:HGNC:18717]","ABHD2","Salmoninae","UP"
"ENSOMYG00000036826",1.12408466691576,0.00179702238238624,"ABHD2","abhydrolase domain containing 2, acylglycerol lipase [Source:HGNC Symbol;Acc:HGNC:18717]","ABHD2","Protacanthopterygii","UP"
"ENSOMYG00000036826",1.12408466691576,0.00179702238238624,"ABHD2","abhydrolase domain containing 2, acylglycerol lipase [Source:HGNC Symbol;Acc:HGNC:18717]","abhd15a","Bilateria","UP"
"ENSOMYG00000036826",1.12408466691576,0.00179702238238624,"ABHD2","abhydrolase domain containing 2, acylglycerol lipase [Source:HGNC Symbol;Acc:HGNC:18717]",NA,"Bilateria","UP"
"ENSOMYG00000036826",1.12408466691576,0.00179702238238624,"ABHD2","abhydrolase domain containing 2, acylglycerol lipase [Source:HGNC Symbol;Acc:HGNC:18717]","ABHD3","Bilateria","UP"
"ENSOMYG00000037235",1.12744960559987,0.00399208864427829,NA,NA,NA,"Clupeocephala","UP"
"ENSOMYG00000037246",1.21128705418908,0.000110033952267588,NA,NA,NA,"Salmoninae","UP"
"ENSOMYG00000037246",1.21128705418908,0.000110033952267588,NA,NA,"slitrk3b","Gnathostomata","UP"
"ENSOMYG00000037246",1.21128705418908,0.000110033952267588,NA,NA,"lingo4b","Bilateria","UP"
"ENSOMYG00000037246",1.21128705418908,0.000110033952267588,NA,NA,"lingo1b","Bilateria","UP"
"ENSOMYG00000037246",1.21128705418908,0.000110033952267588,NA,NA,NA,"Bilateria","UP"
"ENSOMYG00000037246",1.21128705418908,0.000110033952267588,NA,NA,"slit3","Bilateria","UP"
"ENSOMYG00000037246",1.21128705418908,0.000110033952267588,NA,NA,"slitrk4","Bilateria","UP"
"ENSOMYG00000037246",1.21128705418908,0.000110033952267588,NA,NA,"lrtm2a","Bilateria","UP"
"ENSOMYG00000037246",1.21128705418908,0.000110033952267588,NA,NA,"lrfn5b","Bilateria","UP"
"ENSOMYG00000037246",1.21128705418908,0.000110033952267588,NA,NA,"SLITRK5","Bilateria","UP"
"ENSOMYG00000037246",1.21128705418908,0.000110033952267588,NA,NA,"slitrk5b","Bilateria","UP"
"ENSOMYG00000037246",1.21128705418908,0.000110033952267588,NA,NA,"GP5","Bilateria","UP"
"ENSOMYG00000037246",1.21128705418908,0.000110033952267588,NA,NA,"slitrk6","Bilateria","UP"
"ENSOMYG00000037246",1.21128705418908,0.000110033952267588,NA,NA,"chad","Bilateria","UP"
"ENSOMYG00000037246",1.21128705418908,0.000110033952267588,NA,NA,"zgc:172282","Bilateria","UP"
"ENSOMYG00000037246",1.21128705418908,0.000110033952267588,NA,NA,"lrrn1","Bilateria","UP"
"ENSOMYG00000037246",1.21128705418908,0.000110033952267588,NA,NA,"si:ch211-180f4.1","Bilateria","UP"
"ENSOMYG00000037246",1.21128705418908,0.000110033952267588,NA,NA,"lingo2b","Bilateria","UP"
"ENSOMYG00000037246",1.21128705418908,0.000110033952267588,NA,NA,"slitrk2","Bilateria","UP"
"ENSOMYG00000037246",1.21128705418908,0.000110033952267588,NA,NA,"slit1b","Bilateria","UP"
"ENSOMYG00000037246",1.21128705418908,0.000110033952267588,NA,NA,"lrrc38a","Bilateria","UP"
"ENSOMYG00000037246",1.21128705418908,0.000110033952267588,NA,NA,"LRRN3","Bilateria","UP"
"ENSOMYG00000037246",1.21128705418908,0.000110033952267588,NA,NA,"lrrn3a","Bilateria","UP"
"ENSOMYG00000037246",1.21128705418908,0.000110033952267588,NA,NA,"lrfn4a","Bilateria","UP"
"ENSOMYG00000037246",1.21128705418908,0.000110033952267588,NA,NA,"lrfn5a","Bilateria","UP"
"ENSOMYG00000037246",1.21128705418908,0.000110033952267588,NA,NA,"lrfn2b","Bilateria","UP"
"ENSOMYG00000037246",1.21128705418908,0.000110033952267588,NA,NA,"SLITRK1","Bilateria","UP"
"ENSOMYG00000037257",1.96288448724982,0.0169443730773727,"slc8a3","solute carrier family 8 member 3 [Source:ZFIN;Acc:ZDB-GENE-050810-1]","adgrv1","Bilateria","UP"
"ENSOMYG00000037257",1.96288448724982,0.0169443730773727,"slc8a3","solute carrier family 8 member 3 [Source:ZFIN;Acc:ZDB-GENE-050810-1]","frem1a","Bilateria","UP"
"ENSOMYG00000037257",1.96288448724982,0.0169443730773727,"slc8a3","solute carrier family 8 member 3 [Source:ZFIN;Acc:ZDB-GENE-050810-1]","slc8a4a","Bilateria","UP"
"ENSOMYG00000037257",1.96288448724982,0.0169443730773727,"slc8a3","solute carrier family 8 member 3 [Source:ZFIN;Acc:ZDB-GENE-050810-1]",NA,"Bilateria","UP"
"ENSOMYG00000037257",1.96288448724982,0.0169443730773727,"slc8a3","solute carrier family 8 member 3 [Source:ZFIN;Acc:ZDB-GENE-050810-1]","SLC8A1","Bilateria","UP"
"ENSOMYG00000037257",1.96288448724982,0.0169443730773727,"slc8a3","solute carrier family 8 member 3 [Source:ZFIN;Acc:ZDB-GENE-050810-1]","slc8a1a","Bilateria","UP"
"ENSOMYG00000037257",1.96288448724982,0.0169443730773727,"slc8a3","solute carrier family 8 member 3 [Source:ZFIN;Acc:ZDB-GENE-050810-1]","ncx","Bilateria","UP"
"ENSOMYG00000037257",1.96288448724982,0.0169443730773727,"slc8a3","solute carrier family 8 member 3 [Source:ZFIN;Acc:ZDB-GENE-050810-1]","frem2b","Bilateria","UP"
"ENSOMYG00000037257",1.96288448724982,0.0169443730773727,"slc8a3","solute carrier family 8 member 3 [Source:ZFIN;Acc:ZDB-GENE-050810-1]","frem2a","Bilateria","UP"
"ENSOMYG00000037257",1.96288448724982,0.0169443730773727,"slc8a3","solute carrier family 8 member 3 [Source:ZFIN;Acc:ZDB-GENE-050810-1]","FREM3","Bilateria","UP"
"ENSOMYG00000037257",1.96288448724982,0.0169443730773727,"slc8a3","solute carrier family 8 member 3 [Source:ZFIN;Acc:ZDB-GENE-050810-1]","frem1b","Bilateria","UP"
"ENSOMYG00000037257",1.96288448724982,0.0169443730773727,"slc8a3","solute carrier family 8 member 3 [Source:ZFIN;Acc:ZDB-GENE-050810-1]","slc8a2a","Bilateria","UP"
"ENSOMYG00000037257",1.96288448724982,0.0169443730773727,"slc8a3","solute carrier family 8 member 3 [Source:ZFIN;Acc:ZDB-GENE-050810-1]","slc8a3","Salmoninae","UP"
"ENSOMYG00000037330",1.18829667722193,7.32700053267486e-05,"papss1","3'-phosphoadenosine 5'-phosphosulfate synthase 1 [Source:ZFIN;Acc:ZDB-GENE-080721-5]","papss1","Oncorhynchus mykiss","UP"
"ENSOMYG00000037330",1.18829667722193,7.32700053267486e-05,"papss1","3'-phosphoadenosine 5'-phosphosulfate synthase 1 [Source:ZFIN;Acc:ZDB-GENE-080721-5]","papss2a","Gnathostomata","UP"
"ENSOMYG00000037330",1.18829667722193,7.32700053267486e-05,"papss1","3'-phosphoadenosine 5'-phosphosulfate synthase 1 [Source:ZFIN;Acc:ZDB-GENE-080721-5]","papss2b","Gnathostomata","UP"
"ENSOMYG00000037334",1.52693517756301,0.00684345236046007,"arg2","arginase 2 [Source:ZFIN;Acc:ZDB-GENE-030131-1334]",NA,"Salmoninae","UP"
"ENSOMYG00000037334",1.52693517756301,0.00684345236046007,"arg2","arginase 2 [Source:ZFIN;Acc:ZDB-GENE-030131-1334]",NA,"Gnathostomata","UP"
"ENSOMYG00000037334",1.52693517756301,0.00684345236046007,"arg2","arginase 2 [Source:ZFIN;Acc:ZDB-GENE-030131-1334]","agmat","Bilateria","UP"
"ENSOMYG00000037336",3.18284608235826,0.00172350432047052,NA,NA,NA,"Bilateria","UP"
"ENSOMYG00000037336",3.18284608235826,0.00172350432047052,NA,NA,"fzd1","Bilateria","UP"
"ENSOMYG00000037336",3.18284608235826,0.00172350432047052,NA,NA,"FZD1","Bilateria","UP"
"ENSOMYG00000037336",3.18284608235826,0.00172350432047052,NA,NA,"fzd9b","Bilateria","UP"
"ENSOMYG00000037336",3.18284608235826,0.00172350432047052,NA,NA,"fzd3a","Bilateria","UP"
"ENSOMYG00000037336",3.18284608235826,0.00172350432047052,NA,NA,"FZD10","Bilateria","UP"
